agent_id,gender,age,last_lat,last_lon,last_known_location,last_node_id,home_id,home_type,home_building_id,home_lat,home_lon,profession,work_place,work_place_type,work_place_building_id,work_place_lat,work_place_lon,last_infection_status,last_health_status,last_activities,eating_out_preference,vaccinated
4731,M,36,36.085107475,140.0999017,apartments,372,2613,apartments,372,36.085107475,140.0999017,restaurant_worker,261,restaurant,261,36.08401525,140.1030472,Recovered,Normal,going home,0.52,False
3124,F,44,36.098754,140.0998902,apartments,1333,1436,apartments,1333,36.098754,140.0998902,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.3,False
2128,M,39,36.10967752500001,140.10912409999997,retail,1006,163,apartments,382,36.0871365,140.100931325,medical_doctor,111,hospital,111,36.08923622857143,140.1058352,Recovered,Normal,going home,0.56,False
379,M,16,36.094768804,140.105517532,residential,152,886,residential,152,36.094768804,140.105517532,student,585,school,585,36.10820807500001,140.10147871666666,Susceptible,Normal,going home,0.07,False
3939,M,65,36.10786613333333,140.1083229333333,apartments,1252,2339,apartments,1252,36.10786613333333,140.1083229333333,salaryman,14,office,14,36.07981238,140.11282263,Susceptible,Normal,do groceries,0.22,False
4259,F,19,36.1189439,140.097171,residential,941,2662,residential,941,36.1189439,140.097171,salaryman,703,office,703,36.079807675,140.1094293,Susceptible,Normal,going home,0.49,False
864,F,56,36.10281715,140.09926839999997,apartments,983,1821,apartments,983,36.10281715,140.09926839999997,university_student,562,university,562,36.10954051666666,140.10238520000004,Susceptible,Normal,idle,0.02,False
2627,F,67,36.09687736666667,140.0960545,apartments,1598,244,apartments,1598,36.09687736666667,140.0960545,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.12,False
4584,F,63,36.09564615,140.10784843333334,apartments,1353,1383,apartments,1353,36.09564615,140.10784843333334,salaryman,1253,office,1253,36.109789437500005,140.112254,Recovered,Normal,idle,0.01,False
137,F,12,36.106069425,140.1078473,apartments,1463,1510,apartments,1463,36.106069425,140.1078473,student,1767,school,1767,36.082900546153844,140.11124326923078,Susceptible,Normal,do groceries,0.04,False
4216,F,21,36.101484975000005,140.09952945,apartments,963,1921,apartments,963,36.101484975000005,140.09952945,salaryman,42,office,42,36.0850458,140.115137365,Recovered,Normal,do groceries,0.23,False
238,M,4,36.1105835,140.11050559999998,apartments,1404,1255,apartments,1404,36.1105835,140.11050559999998,student,39,school,39,36.0854598,140.11571444999998,Recovered,Normal,idle,0.19,False
3866,F,50,36.098210564285715,140.10757237142857,apartments,1228,1785,apartments,1228,36.098210564285715,140.10757237142857,salaryman,1548,office,1548,36.0935606,140.092585525,Recovered,Normal,going home,0.62,False
4662,F,64,36.0940965,140.10767529999998,apartments,1361,2797,apartments,1361,36.0940965,140.10767529999998,salaryman,84,office,84,36.07988885,140.11078425,Susceptible,Normal,do groceries,0.17,False
822,M,44,36.084206525,140.0941295,retail,276,1927,apartments,957,36.101398274999994,140.1002134,university_student,1234,university,1234,36.100304099999995,140.1085078,Susceptible,Normal,going home,0.52,False
1655,M,37,36.088827583333334,140.10324391666666,apartments,166,1132,apartments,166,36.088827583333334,140.10324391666666,university_student,1518,university,1518,36.102875125,140.100693175,Susceptible,Normal,idle,0.63,False
1506,M,18,36.08594266666667,140.09242279166668,house,1687,897,house,1687,36.08594266666667,140.09242279166668,university_student,1495,university,1495,36.11559675,140.10363857500002,Susceptible,Normal,going home,0.5,False
2582,F,67,36.1062116875,140.103522375,apartments,1167,2574,apartments,1167,36.1062116875,140.103522375,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.19,False
624,M,34,36.08541,140.09641034999999,house,326,855,house,326,36.08541,140.09641034999999,university_student,109,university,109,36.087996649999994,140.1084838,Susceptible,Normal,going home,0.27,False
3225,M,21,36.09664815,140.10809851666667,apartments,1351,743,apartments,1351,36.09664815,140.10809851666667,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.36,False
4837,M,22,36.09828893333333,140.1082865,apartments,1226,302,apartments,1226,36.09828893333333,140.1082865,restaurant_worker,842,restaurant,842,36.098899675000006,140.10745517499998,Susceptible,Normal,idle,0.08,False
3506,F,31,36.10550714,140.10872512,retail,989,196,residential,940,36.118895725,140.09684122500002,retailer,989,retail,989,36.10550714,140.10872512,Susceptible,Normal,going home,0.3,False
2991,F,41,36.0938640625,140.09795826250001,apartments,632,1895,apartments,632,36.0938640625,140.09795826250001,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.55,False
2904,M,59,36.08504655,140.1069616,residential,721,1987,residential,721,36.08504655,140.1069616,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.39,False
1542,F,48,36.085398350000006,140.101163575,apartments,392,95,apartments,392,36.085398350000006,140.101163575,university_student,1121,university,1121,36.10237855,140.102777525,Susceptible,Normal,idle,0.46,False
2630,F,29,36.0882017,140.1038048,apartments,162,1067,apartments,162,36.0882017,140.1038048,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.23,False
3482,F,23,36.09481265625,140.10761655625004,apartments,1372,1621,apartments,1372,36.09481265625,140.10761655625004,retailer,713,retail,713,36.0910465875,140.10753649999998,Susceptible,Normal,idle,0.4,False
4376,F,49,36.094573662500004,140.10592317500002,residential,149,311,residential,149,36.094573662500004,140.10592317500002,salaryman,98,office,98,36.0818709,140.11770825,Recovered,Normal,idle,0.05,False
730,F,22,36.09673661111111,140.09845942222222,apartments,603,2859,apartments,603,36.09673661111111,140.09845942222222,university_student,587,university,587,36.108591425,140.10243756499997,Susceptible,Normal,go to barbershop,0.27,False
271,F,16,36.096357025,140.1047936,residential,1288,2078,residential,1288,36.096357025,140.1047936,student,127,school,127,36.08437475,140.10895335,Susceptible,Normal,idle,0.66,False
4726,M,43,36.0900197,140.1124567,apartments,783,460,apartments,783,36.0900197,140.1124567,restaurant_worker,186,restaurant,186,36.0858523,140.1003393,Susceptible,Normal,idle,0.4,False
4528,M,62,36.10224681666667,140.09849021666665,apartments,916,2569,apartments,916,36.10224681666667,140.09849021666665,salaryman,703,office,703,36.079807675,140.1094293,Recovered,Normal,idle,0.51,False
1905,F,57,36.10500098333333,140.10508685,apartments,1148,2679,apartments,1148,36.10500098333333,140.10508685,university_student,540,university,540,36.1093638,140.09995755,Susceptible,Normal,going home,0.52,False
4750,M,32,36.0989644,140.098631725,apartments,951,887,apartments,951,36.0989644,140.098631725,restaurant_worker,806,restaurant,806,36.0929433,140.10770223333333,Recovered,Normal,going home,0.45,False
2473,F,45,36.112808075000004,140.11376795,apartments,1262,2542,apartments,1262,36.112808075000004,140.11376795,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.1,False
4836,M,60,36.097902825,140.10062075,apartments,1318,82,apartments,1318,36.097902825,140.10062075,restaurant_worker,617,restaurant,617,36.095811,140.0989864,Susceptible,Normal,going home,0.68,False
1656,M,50,36.084604883333334,140.11450748333334,apartments,43,415,apartments,43,36.084604883333334,140.11450748333334,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,go to restaurant,0.57,False
902,M,38,36.1116151,140.102565625,university,558,2069,residential,1659,36.10204745,140.097896475,university_student,558,university,558,36.1116151,140.102565625,Susceptible,Normal,going home,0.24,False
4535,F,47,36.097414375,140.09595205,apartments,1599,520,apartments,1599,36.097414375,140.09595205,salaryman,705,office,705,36.07991555,140.1094396,Susceptible,Normal,idle,0.54,False
4585,F,56,36.078225583333335,140.1195186,apartments,856,616,apartments,856,36.078225583333335,140.1195186,salaryman,83,office,83,36.0806263,140.11017346666668,Susceptible,Normal,do groceries,0.44,False
4648,M,60,36.0865066,140.112902125,restaurant,63,1130,residential,1411,36.110326699999995,140.108784725,salaryman,1548,office,1548,36.0935606,140.092585525,Susceptible,Normal,idle,0.46,False
765,F,37,36.0959258,140.097178225,apartments,502,2403,apartments,502,36.0959258,140.097178225,university_student,636,university,636,36.103046774999996,140.10500320000003,Susceptible,Normal,do groceries,0.53,False
4085,F,47,36.098754,140.0998902,apartments,1333,1882,apartments,1333,36.098754,140.0998902,salaryman,704,office,704,36.080148224999995,140.108978025,Susceptible,Normal,going home,0.59,False
2929,M,32,36.105574125000004,140.10764328750003,apartments,1469,2722,apartments,1469,36.105574125000004,140.10764328750003,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.0,False
4388,F,44,36.11121657,140.11050244,apartments,1391,1880,apartments,1391,36.11121657,140.11050244,salaryman,1731,office,1731,36.08122605,140.11597265,Recovered,Normal,going home,0.64,False
4816,M,25,36.08753155,140.11687745,apartments,792,2503,apartments,792,36.08753155,140.11687745,restaurant_worker,1229,restaurant,1229,36.098269349999995,140.10742015,Susceptible,Normal,do groceries,0.37,False
2930,M,27,36.08028405,140.11943765,apartments,695,2185,apartments,695,36.08028405,140.11943765,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.19,False
4725,F,46,36.105327683333336,140.10786183333332,apartments,1471,133,apartments,1471,36.105327683333336,140.10786183333332,restaurant_worker,640,restaurant,640,36.0967343,140.100787425,Susceptible,Normal,idle,0.0,False
4188,M,43,36.08412692500001,140.09898315000004,house,256,2118,house,256,36.08412692500001,140.09898315000004,salaryman,1644,office,1644,36.1139749,140.0927411,Susceptible,Normal,do groceries,0.03,False
891,M,39,36.09647025,140.09814394999998,apartments,625,1332,apartments,625,36.09647025,140.09814394999998,university_student,545,university,545,36.108861514285714,140.10097537142858,Susceptible,Normal,going home,0.19,False
3825,F,58,36.0880376875,140.1060812375,apartments,841,2853,apartments,841,36.0880376875,140.1060812375,salaryman,1630,office,1630,36.08056675,140.11699365,Susceptible,Normal,do groceries,0.48,False
1863,M,35,36.094768804,140.105517532,residential,152,2442,residential,152,36.094768804,140.105517532,university_student,588,university,588,36.10874922727273,140.10282204545456,Recovered,Normal,idle,0.56,False
3259,F,24,36.09419293333333,140.1084644,apartments,1363,2323,apartments,1363,36.09419293333333,140.1084644,retailer,66,retail,66,36.08682275,140.1130472,Susceptible,Normal,go to work,0.25,False
1612,M,34,36.085916525,140.09964265000002,apartments,272,531,apartments,272,36.085916525,140.09964265000002,university_student,1757,university,1757,36.10404952499999,140.10260707499998,Recovered,Normal,idle,0.11,False
657,M,30,36.085648825,140.0989516,apartments,266,1080,apartments,266,36.085648825,140.0989516,university_student,439,university,439,36.11002545833333,140.09990141666665,Susceptible,Normal,idle,0.11,False
620,F,29,36.1150203125,140.103588325,university,1503,2392,apartments,1609,36.0959615,140.094966,university_student,1503,university,1503,36.1150203125,140.103588325,Susceptible,Normal,going home,0.27,False
728,F,33,36.085075350000004,140.10017365,apartments,404,2578,apartments,404,36.085075350000004,140.10017365,university_student,548,university,548,36.11112347333333,140.10128594,Susceptible,Normal,idle,0.62,False
921,M,36,36.10616315,140.1085041,apartments,1457,1860,apartments,1457,36.10616315,140.1085041,university_student,1235,university,1235,36.100457975,140.107799675,Susceptible,Normal,idle,0.01,False
2205,F,32,36.102107925,140.099300125,apartments,921,2188,apartments,921,36.102107925,140.099300125,teacher,130,school,130,36.083930025,140.10997965,Susceptible,Normal,idle,0.0,False
3312,F,61,36.09639715,140.103883525,residential,510,344,residential,510,36.09639715,140.103883525,retailer,351,retail,351,36.08751015,140.1089486,Susceptible,Normal,go to work,0.06,False
1752,F,41,36.110346225,140.10805315,house,1410,93,house,1410,36.110346225,140.10805315,university_student,568,university,568,36.1125248,140.1006333,Susceptible,Normal,go to restaurant,0.4,False
846,M,33,36.0962157875,140.09715263750002,apartments,498,792,apartments,498,36.0962157875,140.09715263750002,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,idle,0.54,False
4181,F,55,36.099046125,140.09894485,apartments,536,372,apartments,536,36.099046125,140.09894485,salaryman,720,office,720,36.08641035,140.10562405000002,Susceptible,Normal,idle,0.09,False
132,F,12,36.10195765,140.09739775,residential,1660,3302,residential,1660,36.10195765,140.09739775,student,1724,school,1724,36.085288899999995,140.10953039999998,Susceptible,Normal,do groceries,0.04,False
2016,F,31,36.100457975,140.107799675,university,1235,2405,apartments,1423,36.107521725,140.1064487125,university_student,1235,university,1235,36.100457975,140.107799675,Susceptible,Normal,going home,0.06,False
2401,M,37,36.10267055,140.098588725,apartments,986,895,apartments,986,36.10267055,140.098588725,university_professor ,539,university,539,36.11185183333333,140.09987888333333,Recovered,Normal,do groceries,0.38,False
2369,F,48,36.08681575,140.11398157500003,restaurant,33,2409,apartments,647,36.096709525,140.09630055000002,university_professor ,1121,university,1121,36.10237855,140.102777525,Susceptible,Normal,idle,0.56,False
4129,F,67,36.101941800000006,140.09979962000003,apartments,1094,935,apartments,1094,36.101941800000006,140.09979962000003,salaryman,158,office,158,36.088913,140.1024326,Susceptible,Normal,idle,0.56,False
1276,F,37,36.085240425,140.0975591,house,225,22,house,225,36.085240425,140.0975591,university_student,569,university,569,36.11282183636364,140.1010030818182,Susceptible,Normal,idle,0.2,False
3789,F,28,36.1124846,140.11262055999998,apartments,1259,2547,apartments,1259,36.1124846,140.11262055999998,salaryman,1513,office,1513,36.113669924999996,140.11446665,Infectious,Normal,go to restaurant,0.37,False
4366,F,23,36.09752815,140.099453675,apartments,1303,858,apartments,1303,36.09752815,140.099453675,salaryman,226,office,226,36.086082950000005,140.1000398,Susceptible,Normal,going home,0.37,False
1363,M,30,36.08152045,140.11662612499998,apartments,666,1298,apartments,666,36.08152045,140.11662612499998,university_student,560,university,560,36.110080328571435,140.10231795,Susceptible,Normal,idle,0.15,False
2181,M,24,36.112226525,140.113153,retail,1013,774,residential,422,36.0898032,140.10089764999998,teacher,711,school,711,36.085457175,140.11027995,Recovered,Normal,going home,0.5,False
1669,F,52,36.099737375000004,140.099642425,apartments,893,1581,apartments,893,36.099737375000004,140.099642425,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,idle,0.04,False
3906,F,66,36.0865066,140.112902125,restaurant,63,702,apartments,889,36.099997450000004,140.09887329999998,salaryman,226,office,226,36.086082950000005,140.1000398,Recovered,Normal,idle,0.68,False
1440,M,47,36.08753155,140.11687745,apartments,792,3279,apartments,792,36.08753155,140.11687745,university_student,1230,university,1230,36.1000547375,140.10815256249998,Recovered,Normal,going home,0.41,False
3230,M,45,36.1054567,140.10725385,apartments,1476,2240,apartments,1476,36.1054567,140.10725385,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.38,False
3301,M,30,36.0842467,140.11395915,apartments,45,840,apartments,45,36.0842467,140.11395915,retailer,1515,retail,1515,36.113259657142855,140.11553164285712,Susceptible,Normal,do groceries,0.04,False
1435,M,59,36.102351525,140.10214025,university,1120,2576,apartments,470,36.09522402499999,140.098409225,university_student,1120,university,1120,36.102351525,140.10214025,Susceptible,Normal,going home,0.06,False
2893,M,26,36.08909275,140.09936787499998,residential,419,269,residential,419,36.08909275,140.09936787499998,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,going home,0.31,False
3910,F,63,36.11416151333333,140.09268740666667,residential,1645,775,residential,1645,36.11416151333333,140.09268740666667,salaryman,98,office,98,36.0818709,140.11770825,Susceptible,Normal,going home,0.32,False
90,M,6,36.095160680000006,140.09789026999997,apartments,449,2675,apartments,449,36.095160680000006,140.09789026999997,student,131,school,131,36.0841732875,140.1099140625,Susceptible,Normal,idle,0.68,False
1657,M,56,36.097481116666664,140.09692355,apartments,1582,1546,apartments,1582,36.097481116666664,140.09692355,university_student,1209,university,1209,36.10974325,140.09824364999997,Recovered,Normal,going home,0.35,False
4274,F,32,36.090651547619046,140.11255773809526,apartments,764,1731,apartments,764,36.090651547619046,140.11255773809526,salaryman,704,office,704,36.080148224999995,140.108978025,Susceptible,Normal,idle,0.03,False
2668,F,46,36.0891116,140.11031521249998,apartments,804,342,apartments,804,36.0891116,140.11031521249998,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.63,False
1779,M,35,36.08616025,140.1128396,apartments,61,3174,apartments,61,36.08616025,140.1128396,university_student,546,university,546,36.110622405,140.102237345,Susceptible,Normal,idle,0.19,False
4470,F,23,36.10500098333333,140.10508685,apartments,1148,2178,apartments,1148,36.10500098333333,140.10508685,salaryman,1630,office,1630,36.08056675,140.11699365,Susceptible,Normal,idle,0.24,False
4763,M,31,36.1024498,140.09886492500002,apartments,926,771,apartments,926,36.1024498,140.09886492500002,restaurant_worker,70,restaurant,70,36.084167666666666,140.10764680000003,Susceptible,Normal,idle,0.3,False
2772,F,46,36.086504675,140.1019192,apartments,343,2115,apartments,343,36.086504675,140.1019192,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.5,False
4879,M,54,36.1202782,140.09479835,laboratory,1639,3162,residential,1651,36.11451065,140.0922553,scientist,1639,laboratory,1639,36.1202782,140.09479835,Susceptible,Normal,going home,0.66,False
3640,M,26,36.098191875000005,140.1009671,apartments,1183,1150,apartments,1183,36.098191875000005,140.1009671,retailer,1000,retail,1000,36.10727219333334,140.10465324666666,Recovered,Normal,idle,0.4,False
2580,M,43,36.0852057,140.1024277,apartments,399,1532,apartments,399,36.0852057,140.1024277,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,going home,0.67,False
3941,F,21,36.095130437499996,140.0965392875,apartments,475,3086,apartments,475,36.095130437499996,140.0965392875,salaryman,707,office,707,36.07990051886793,140.10914795094342,Recovered,Normal,do groceries,0.01,False
4039,M,30,36.095184225,140.0963010625,house,1546,329,house,1546,36.095184225,140.0963010625,salaryman,677,office,677,36.079378649999995,140.11624427499999,Recovered,Normal,do groceries,0.52,False
1791,F,55,36.0891623,140.115665325,apartments,787,2799,apartments,787,36.0891623,140.115665325,university_student,540,university,540,36.1093638,140.09995755,Susceptible,Normal,idle,0.01,False
4700,M,25,36.084218557142854,140.11574987142856,apartments,91,259,apartments,91,36.084218557142854,140.11574987142856,barber,928,barbershop,928,36.1197915,140.09810075,Susceptible,Normal,do groceries,0.38,False
2379,M,44,36.094573662500004,140.10592317500002,residential,149,2931,residential,149,36.094573662500004,140.10592317500002,university_professor ,1494,university,1494,36.115638450000006,140.103713675,Susceptible,Normal,idle,0.63,False
3196,F,19,36.106351249999996,140.10675698333333,apartments,1442,3139,apartments,1442,36.106351249999996,140.10675698333333,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.01,False
2223,F,59,36.087043575,140.109262175,apartments,381,2277,apartments,381,36.087043575,140.109262175,teacher,283,school,283,36.079058266666664,140.09558381666668,Susceptible,Normal,do groceries,0.02,False
3886,M,44,36.10606046666667,140.10919545000002,retail,858,2556,apartments,335,36.08569811666666,140.09785646666668,salaryman,82,office,82,36.081090466666666,140.11001638333335,Recovered,Normal,going home,0.27,False
3307,F,35,36.09365008125,140.09817362500002,apartments,630,3290,apartments,630,36.09365008125,140.09817362500002,retailer,713,retail,713,36.0910465875,140.10753649999998,Susceptible,Normal,idle,0.13,False
1299,F,56,36.10954051666666,140.10238520000004,university,562,3307,apartments,1576,36.09788746666667,140.09736725,university_student,562,university,562,36.10954051666666,140.10238520000004,Susceptible,Normal,going home,0.37,False
2171,M,34,36.107093074999995,140.10595370000001,apartments,1057,182,apartments,1057,36.107093074999995,140.10595370000001,teacher,838,school,838,36.0890647,140.0973683,Susceptible,Normal,going home,0.6,False
4565,M,46,36.084280750000005,140.11339805,apartments,47,2835,apartments,47,36.084280750000005,140.11339805,salaryman,706,office,706,36.079994225,140.10942895,Susceptible,Normal,going home,0.48,False
374,F,17,36.0878494375,140.100987075,apartments,1654,3112,apartments,1654,36.0878494375,140.100987075,student,1766,school,1766,36.0830671,140.11150469999998,Susceptible,Normal,idle,0.46,False
4865,F,66,36.09882795,140.1011257,apartments,1174,1437,apartments,1174,36.09882795,140.1011257,scientist,948,laboratory,948,36.117950125,140.09482775,Susceptible,Normal,idle,0.01,False
4428,M,53,36.10483705,140.10497275,residential,859,1368,residential,859,36.10483705,140.10497275,salaryman,668,office,668,36.081545399999996,140.1167324,Susceptible,Normal,idle,0.51,False
24,F,11,36.09647025,140.09814394999998,apartments,625,1185,apartments,625,36.09647025,140.09814394999998,student,585,school,585,36.10820807500001,140.10147871666666,Susceptible,Normal,idle,0.27,False
2347,M,46,36.0974775,140.097682075,apartments,1578,825,apartments,1578,36.0974775,140.097682075,university_professor ,563,university,563,36.109601095,140.10292289500003,Susceptible,Normal,do groceries,0.17,False
2449,M,44,36.08645445,140.099423,residential,188,2746,residential,188,36.08645445,140.099423,university_professor ,505,university,505,36.1109988875,140.09906393749998,Recovered,Normal,going home,0.56,False
4884,M,49,36.0961215625,140.09939085,apartments,601,1401,apartments,601,36.0961215625,140.09939085,scientist,1637,laboratory,1637,36.11998748333334,140.09434203333333,Susceptible,Normal,idle,0.0,False
4748,M,19,36.08149015,140.111204975,restaurant,0,804,apartments,387,36.08739965,140.110048175,restaurant_worker,1219,restaurant,1219,36.0980128,140.107667925,Susceptible,Normal,idle,0.46,False
2337,M,64,36.099515000000004,140.10115375,university,906,1879,apartments,488,36.0952986375,140.098941275,university_professor ,906,university,906,36.099515000000004,140.10115375,Susceptible,Normal,going home,0.6,False
1709,M,46,36.094047366666665,140.10746486666667,apartments,1274,827,apartments,1274,36.094047366666665,140.10746486666667,university_student,587,university,587,36.108591425,140.10243756499997,Susceptible,Normal,idle,0.3,False
1975,M,59,36.104887025,140.105986525,apartments,1247,1985,apartments,1247,36.104887025,140.105986525,university_student,71,university,71,36.083483300000005,140.10741871666667,Susceptible,Normal,idle,0.65,False
17,F,8,36.10359345,140.09864965,apartments,1520,1326,apartments,1520,36.10359345,140.09864965,student,1766,school,1766,36.0830671,140.11150469999998,Susceptible,Normal,idle,0.02,False
4975,M,63,36.096312575,140.1072552,apartments,1344,2014,apartments,1344,36.096312575,140.1072552,scientist,1028,laboratory,1028,36.112166825,140.10393015,Susceptible,Normal,idle,0.05,False
3165,F,47,36.096318525,140.10740035000003,apartments,1346,217,apartments,1346,36.096318525,140.10740035000003,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.21,False
2603,F,23,36.10759575,140.1006574375,residential,581,2305,residential,581,36.10759575,140.1006574375,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,going home,0.54,False
3796,F,63,36.095302520000004,140.09831194999998,apartments,462,1998,apartments,462,36.095302520000004,140.09831194999998,salaryman,1253,office,1253,36.109789437500005,140.112254,Susceptible,Normal,idle,0.28,False
744,M,55,36.107448399999996,140.10581299999998,apartments,998,2623,apartments,998,36.107448399999996,140.10581299999998,university_student,1495,university,1495,36.11559675,140.10363857500002,Susceptible,Normal,idle,0.23,False
3242,F,22,36.10278495,140.0981559875,residential,1670,2598,residential,1670,36.10278495,140.0981559875,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,idle,0.19,False
979,M,42,36.106972275,140.104784875,apartments,1054,944,apartments,1054,36.106972275,140.104784875,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,idle,0.37,False
1684,F,51,36.11031025500001,140.10029535000004,university,438,1465,apartments,1164,36.1061469,140.1042773,university_student,438,university,438,36.11031025500001,140.10029535000004,Susceptible,Normal,going home,0.58,False
2470,F,60,36.085257633333335,140.09594855555557,house,341,1592,house,341,36.085257633333335,140.09594855555557,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Recovered,Normal,do groceries,0.34,False
1797,F,49,36.086738125000004,140.1012475,apartments,400,998,apartments,400,36.086738125000004,140.1012475,university_student,538,university,538,36.11158045,140.099498775,Susceptible,Normal,idle,0.49,False
3621,M,52,36.0867877,140.10265635,apartments,342,3134,apartments,342,36.0867877,140.10265635,retailer,742,retail,742,36.096500925,140.0976937125,Recovered,Normal,going home,0.3,False
317,F,16,36.10690740666667,140.10132742666664,residential,580,783,residential,580,36.10690740666667,140.10132742666664,student,39,school,39,36.0854598,140.11571444999998,Recovered,Normal,do groceries,0.41,False
1098,M,49,36.085916525,140.09964265000002,apartments,272,2463,apartments,272,36.085916525,140.09964265000002,university_student,546,university,546,36.110622405,140.102237345,Susceptible,Normal,idle,0.35,False
1932,F,40,36.0865066,140.112902125,restaurant,63,2182,apartments,1459,36.1055930625,140.1085676375,university_student,588,university,588,36.10874922727273,140.10282204545456,Susceptible,Normal,idle,0.65,False
2040,F,19,36.0852867,140.11820963888889,apartments,1720,1157,apartments,1720,36.0852867,140.11820963888889,university_student,556,university,556,36.111459333333336,140.10188967777776,Susceptible,Normal,idle,0.2,False
382,M,9,36.11338445,140.11482573749998,retail,1511,2499,residential,191,36.08662656,140.09931211999998,student,120,school,120,36.0939951,140.10705132500001,Recovered,Normal,going home,0.46,False
