agent_id,gender,age,last_lat,last_lon,last_known_location,last_node_id,home_id,home_type,home_building_id,home_lat,home_lon,profession,work_place,work_place_type,work_place_building_id,work_place_lat,work_place_lon,last_infection_status,last_health_status,last_activities,eating_out_preference,vaccinated
956,F,30,36.102858850000004,140.099634275,apartments,981,2703,apartments,981,36.102858850000004,140.099634275,university_student,564,university,564,36.10939982222222,140.10287375555552,Susceptible,Normal,idle,0.51,False
3744,M,43,36.098448149999996,140.107642775,apartments,1223,2594,apartments,1223,36.098448149999996,140.107642775,salaryman,1641,office,1641,36.114032050000006,140.092419925,Susceptible,Normal,idle,0.21,False
882,M,57,36.096636600000004,140.105026275,residential,1287,1077,residential,1287,36.096636600000004,140.105026275,university_student,1764,university,1764,36.102764875,140.1043027,Susceptible,Normal,idle,0.45,False
2160,F,59,36.084306325,140.10623185,residential,73,662,residential,73,36.084306325,140.10623185,teacher,208,school,208,36.0791476,140.095558475,Susceptible,Normal,idle,0.27,False
2561,M,35,36.085737175000006,140.113752575,apartments,59,863,apartments,59,36.085737175000006,140.113752575,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.57,False
1160,M,39,36.1022764,140.098884375,apartments,918,939,apartments,918,36.1022764,140.098884375,university_student,553,university,553,36.11203631052632,140.10214056842105,Susceptible,Normal,idle,0.3,False
4737,M,57,36.09351706666667,140.09285643333337,apartments,1550,1375,apartments,1550,36.09351706666667,140.09285643333337,restaurant_worker,17,restaurant,17,36.083698049999995,140.10519015,Susceptible,Normal,idle,0.27,False
984,F,43,36.08662656,140.09931211999998,residential,191,2987,residential,191,36.08662656,140.09931211999998,university_student,1208,university,1208,36.1090547375,140.09861982500001,Susceptible,Normal,idle,0.67,False
4497,F,27,36.105202750000004,140.10700490000002,apartments,1481,1413,apartments,1481,36.105202750000004,140.10700490000002,salaryman,669,office,669,36.081559575,140.11662415,Susceptible,Normal,idle,0.3,False
779,M,47,36.110138750000004,140.1087911,residential,1413,2936,residential,1413,36.110138750000004,140.1087911,university_student,1501,university,1501,36.115279107142854,140.1038437357143,Susceptible,Normal,idle,0.0,False
447,M,9,36.097853225,140.0982168,apartments,1573,2956,apartments,1573,36.097853225,140.0982168,student,711,school,711,36.085457175,140.11027995,Susceptible,Normal,idle,0.27,False
1103,F,33,36.09965285,140.09928639999998,apartments,886,1228,apartments,886,36.09965285,140.09928639999998,university_student,561,university,561,36.10918199090909,140.10215994545453,Susceptible,Normal,idle,0.06,False
475,M,26,36.0826325,140.11190852500002,apartments,1714,698,apartments,1714,36.0826325,140.11190852500002,university_student,542,university,542,36.109671045000006,140.10090593,Susceptible,Normal,idle,0.14,False
2787,M,60,36.084582850000004,140.10057515,apartments,365,931,apartments,365,36.084582850000004,140.10057515,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.54,False
4029,F,56,36.10668865,140.10334787500003,apartments,1075,2165,apartments,1075,36.10668865,140.10334787500003,salaryman,226,office,226,36.086082950000005,140.1000398,Susceptible,Normal,idle,0.09,False
4004,M,31,36.101316700000005,140.1009449,apartments,1033,1373,apartments,1033,36.101316700000005,140.1009449,salaryman,701,office,701,36.079545200000005,140.1101172583333,Susceptible,Normal,idle,0.45,False
3650,M,24,36.085949625,140.102445725,apartments,378,3268,apartments,378,36.085949625,140.102445725,retailer,1018,retail,1018,36.110611575,140.1094475,Susceptible,Normal,idle,0.17,False
3298,M,53,36.08681575,140.11398157500003,restaurant,33,670,apartments,1046,36.106413175,140.10536962499998,retailer,1,retail,1,36.08174264615385,140.11150305384615,Susceptible,Normal,idle,0.21,False
4338,F,65,36.088669975,140.1129314,apartments,776,2924,apartments,776,36.088669975,140.1129314,salaryman,638,office,638,36.1042548,140.105658925,Susceptible,Normal,idle,0.24,False
4610,F,35,36.0953891625,140.1074069125,apartments,1378,1195,apartments,1378,36.0953891625,140.1074069125,salaryman,668,office,668,36.081545399999996,140.1167324,Susceptible,Normal,idle,0.14,False
268,M,9,36.081911,140.1078224,restaurant,86,1088,apartments,1078,36.107076825,140.104089525,student,224,school,224,36.07830065,140.096101025,Susceptible,Normal,idle,0.46,False
2752,F,66,36.10267055,140.098588725,apartments,986,3107,apartments,986,36.10267055,140.098588725,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.56,False
297,F,15,36.09559238,140.09747894000003,apartments,447,1930,apartments,447,36.09559238,140.09747894000003,student,1767,school,1767,36.082900546153844,140.11124326923078,Susceptible,Normal,idle,0.16,False
2824,F,67,36.098964499999994,140.10017005,apartments,531,2204,apartments,531,36.098964499999994,140.10017005,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.26,False
3243,F,60,36.081911,140.1078224,restaurant,86,1773,apartments,1081,36.1033030375,140.0994000125,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.53,False
634,F,46,36.08442675,140.0998856,house,262,1204,house,262,36.08442675,140.0998856,university_student,944,university,944,36.10977185,140.1032736,Susceptible,Normal,idle,0.26,False
277,F,5,36.105291449999996,140.10458875,apartments,1154,2491,apartments,1154,36.105291449999996,140.10458875,student,208,school,208,36.0791476,140.095558475,Susceptible,Normal,idle,0.17,False
4739,M,16,36.081911,140.1078224,restaurant,86,1453,apartments,1330,36.098612800000005,140.10008968333332,restaurant_worker,617,restaurant,617,36.095811,140.0989864,Susceptible,Normal,idle,0.67,False
1749,M,46,36.081911,140.1078224,restaurant,86,1628,apartments,963,36.101484975000005,140.09952945,university_student,1237,university,1237,36.10106261666667,140.10703235,Susceptible,Normal,idle,0.37,False
2097,M,52,36.081911,140.1078224,restaurant,86,2007,apartments,1520,36.10359345,140.09864965,medical_doctor,31,hospital,31,36.08728615,140.1144638,Susceptible,Normal,go to restaurant,0.33,False
719,M,48,36.0852057,140.1024277,apartments,399,1009,apartments,399,36.0852057,140.1024277,university_student,554,university,554,36.111820407692306,140.1021732076923,Susceptible,Normal,idle,0.02,False
3236,M,50,36.079833475,140.1176004,apartments,1611,2592,apartments,1611,36.079833475,140.1176004,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.25,False
2411,F,64,36.106549921428574,140.10470384285716,apartments,1050,279,apartments,1050,36.106549921428574,140.10470384285716,university_professor ,554,university,554,36.111820407692306,140.1021732076923,Susceptible,Normal,idle,0.66,False
653,F,45,36.1014075,140.09890447499998,apartments,969,2768,apartments,969,36.1014075,140.09890447499998,university_student,174,university,174,36.108799375,140.09981975,Susceptible,Normal,idle,0.12,False
1878,M,57,36.085771425000004,140.1024932,apartments,364,2275,apartments,364,36.085771425000004,140.1024932,university_student,569,university,569,36.11282183636364,140.1010030818182,Susceptible,Normal,idle,0.16,False
2771,F,66,36.1057403,140.10348826666666,apartments,1103,210,apartments,1103,36.1057403,140.10348826666666,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.4,False
3817,F,64,36.105713775,140.108664025,apartments,1460,1125,apartments,1460,36.105713775,140.108664025,salaryman,159,office,159,36.090162275,140.10281089999998,Susceptible,Normal,idle,0.56,False
4850,M,59,36.0816418,140.11787550000003,apartments,99,1887,apartments,99,36.0816418,140.11787550000003,scientist,571,laboratory,571,36.11162352499999,140.10420453333333,Susceptible,Normal,idle,0.17,False
1066,M,45,36.083091800000005,140.1153161,apartments,683,2502,apartments,683,36.083091800000005,140.1153161,university_student,1120,university,1120,36.102351525,140.10214025,Susceptible,Normal,idle,0.19,False
3749,F,43,36.1054255375,140.1049237,apartments,1157,1013,apartments,1157,36.1054255375,140.1049237,salaryman,158,office,158,36.088913,140.1024326,Susceptible,Normal,idle,0.21,False
537,M,22,36.1109863,140.11091205,apartments,1399,3198,apartments,1399,36.1109863,140.11091205,university_student,1743,university,1743,36.102356660000005,140.10391674,Susceptible,Normal,idle,0.0,False
923,M,59,36.080650850000005,140.1181638,apartments,655,1054,apartments,655,36.080650850000005,140.1181638,university_student,1143,university,1143,36.103963300000004,140.10461859999998,Susceptible,Normal,going home,0.61,False
916,F,38,36.084280750000005,140.11339805,apartments,47,976,apartments,47,36.084280750000005,140.11339805,university_student,1526,university,1526,36.104091116666666,140.10056981666665,Susceptible,Normal,going home,0.69,False
4538,M,51,36.105728383333336,140.10806165,apartments,1468,1834,apartments,1468,36.105728383333336,140.10806165,salaryman,83,office,83,36.0806263,140.11017346666668,Susceptible,Normal,idle,0.27,False
1459,F,48,36.08004247142857,140.11819454285714,apartments,671,1767,apartments,671,36.08004247142857,140.11819454285714,university_student,441,university,441,36.11113962307692,140.10022911538462,Susceptible,Normal,idle,0.13,False
2767,M,56,36.0961215625,140.09939085,apartments,601,3270,apartments,601,36.0961215625,140.09939085,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.54,False
2094,F,49,36.085386725,140.0973028,house,329,469,house,329,36.085386725,140.0973028,medical_doctor,1722,hospital,1722,36.0915899,140.10315745,Susceptible,Normal,idle,0.21,False
2040,F,35,36.09797326666666,140.09671545,apartments,1584,1047,apartments,1584,36.09797326666666,140.09671545,university_student,1501,university,1501,36.115279107142854,140.1038437357143,Susceptible,Normal,idle,0.38,False
5,M,8,36.1036936,140.0992235,apartments,1004,3105,apartments,1004,36.1036936,140.0992235,student,199,school,199,36.07884275,140.09568954999997,Susceptible,Normal,idle,0.38,False
1353,F,44,36.09460055,140.10471855000003,residential,145,1233,residential,145,36.09460055,140.10471855000003,university_student,1504,university,1504,36.115069150000004,140.1035333,Susceptible,Normal,idle,0.5,False
13,F,8,36.08594266666667,140.09242279166668,house,1687,1308,house,1687,36.08594266666667,140.09242279166668,student,585,school,585,36.10820807500001,140.10147871666666,Susceptible,Normal,idle,0.12,False
1642,F,50,36.10527765,140.10719890000001,apartments,1480,2515,apartments,1480,36.10527765,140.10719890000001,university_student,1494,university,1494,36.115638450000006,140.103713675,Susceptible,Normal,idle,0.04,False
1039,F,23,36.097511624999996,140.1011525,apartments,1189,2935,apartments,1189,36.097511624999996,140.1011525,university_student,905,university,905,36.09969425,140.101117525,Susceptible,Normal,going home,0.43,False
153,M,9,36.10170498333333,140.0979895,apartments,1656,945,apartments,1656,36.10170498333333,140.0979895,student,128,school,128,36.084655516666665,140.10911860000002,Susceptible,Normal,idle,0.36,False
133,M,14,36.08951235,140.100654625,residential,425,2868,residential,425,36.08951235,140.100654625,student,131,school,131,36.0841732875,140.1099140625,Susceptible,Normal,idle,0.1,False
3014,M,31,36.1031286,140.099558375,apartments,1005,2421,apartments,1005,36.1031286,140.099558375,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.17,False
2466,M,41,36.08681575,140.11398157500003,restaurant,33,621,apartments,1139,36.10443845,140.10443285000002,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.56,False
797,F,58,36.10684335,140.10494682499998,apartments,1055,1839,apartments,1055,36.10684335,140.10494682499998,university_student,1503,university,1503,36.1150203125,140.103588325,Susceptible,Normal,idle,0.22,False
1796,M,35,36.09559238,140.09747894000003,apartments,447,32,apartments,447,36.09559238,140.09747894000003,university_student,547,university,547,36.110866953846156,140.1017982923077,Susceptible,Normal,idle,0.31,False
1762,M,37,36.085335275,140.101642325,apartments,358,1940,apartments,358,36.085335275,140.101642325,university_student,633,university,633,36.10353115,140.104248,Susceptible,Normal,idle,0.43,False
3337,M,52,36.102084075,140.098443975,apartments,917,352,apartments,917,36.102084075,140.098443975,retailer,929,retail,929,36.119175850000005,140.098647575,Susceptible,Normal,idle,0.52,False
3421,M,54,36.086738125000004,140.1012475,apartments,400,2905,apartments,400,36.086738125000004,140.1012475,retailer,412,retail,412,36.090333400000006,140.10066581249998,Susceptible,Normal,going home,0.36,False
3924,M,47,36.0977112,140.10134605,apartments,1187,2197,apartments,1187,36.0977112,140.10134605,salaryman,40,office,40,36.0852432,140.11585672500001,Susceptible,Normal,idle,0.56,False
487,M,20,36.11656979999999,140.100376075,residential,751,2299,residential,751,36.11656979999999,140.100376075,university_student,635,university,635,36.102394675,140.10480728750002,Susceptible,Normal,idle,0.63,False
393,M,6,36.10606681666667,140.10371268333333,apartments,1163,438,apartments,1163,36.10606681666667,140.10371268333333,student,1725,school,1725,36.085483999999994,140.109305075,Susceptible,Normal,idle,0.59,False
2503,M,68,36.1142425,140.092205325,residential,1648,2848,residential,1648,36.1142425,140.092205325,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.14,False
307,F,12,36.0854444,140.11307970000001,apartments,55,1157,apartments,55,36.0854444,140.11307970000001,student,710,school,710,36.08547191428571,140.11031189285714,Susceptible,Normal,going home,0.48,False
2593,F,51,36.0958569,140.10708855,apartments,1381,280,apartments,1381,36.0958569,140.10708855,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.54,False
1742,M,30,36.110326699999995,140.108784725,residential,1411,1206,residential,1411,36.110326699999995,140.108784725,university_student,440,university,440,36.11028616,140.09959313999997,Susceptible,Normal,idle,0.54,False
671,F,39,36.11786981666667,140.09681678333334,residential,758,869,residential,758,36.11786981666667,140.09681678333334,university_student,505,university,505,36.1109988875,140.09906393749998,Susceptible,Normal,idle,0.59,False
866,M,40,36.098256899999996,140.1079747,apartments,1221,3253,apartments,1221,36.098256899999996,140.1079747,university_student,441,university,441,36.11113962307692,140.10022911538462,Susceptible,Normal,idle,0.2,False
4863,F,27,36.0856608,140.1025652,apartments,383,1315,apartments,383,36.0856608,140.1025652,scientist,1761,laboratory,1761,36.09305545,140.1010813,Susceptible,Normal,idle,0.57,False
2657,F,40,36.08807485,140.11337912,apartments,799,2108,apartments,799,36.08807485,140.11337912,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.24,False
632,M,36,36.0887582,140.11180512500002,apartments,778,2582,apartments,778,36.0887582,140.11180512500002,university_student,565,university,565,36.111974025,140.10040020000002,Susceptible,Normal,idle,0.44,False
151,M,10,36.08681575,140.11398157500003,restaurant,33,2657,apartments,951,36.0989644,140.098631725,student,283,school,283,36.079058266666664,140.09558381666668,Susceptible,Normal,idle,0.66,False
4773,M,46,36.087845625,140.101479025,apartments,829,2263,apartments,829,36.087845625,140.101479025,restaurant_worker,70,restaurant,70,36.084167666666666,140.10764680000003,Susceptible,Normal,idle,0.1,False
1253,M,51,36.093962308333325,140.10413237499998,residential,138,1679,residential,138,36.093962308333325,140.10413237499998,university_student,1496,university,1496,36.1155415,140.103513175,Susceptible,Normal,idle,0.03,False
2306,F,66,36.09557496666667,140.10664968333333,apartments,1384,1668,apartments,1384,36.09557496666667,140.10664968333333,university_professor ,1500,university,1500,36.11552065,140.10382934999998,Susceptible,Normal,idle,0.11,False
3663,F,38,36.09828893333333,140.1082865,apartments,1226,2209,apartments,1226,36.09828893333333,140.1082865,retailer,1,retail,1,36.08174264615385,140.11150305384615,Susceptible,Normal,idle,0.36,False
2742,F,31,36.086543825,140.11755705,apartments,795,448,apartments,795,36.086543825,140.11755705,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.03,False
4979,M,25,36.087084625,140.11716245,apartments,793,1780,apartments,793,36.087084625,140.11716245,scientist,1750,laboratory,1750,36.093478216666675,140.10072862500002,Susceptible,Normal,idle,0.56,False
1105,M,39,36.089702075,140.10028747500002,residential,431,2083,residential,431,36.089702075,140.10028747500002,university_student,565,university,565,36.111974025,140.10040020000002,Susceptible,Normal,idle,0.26,False
1312,F,43,36.097445,140.09963505,apartments,1293,2403,apartments,1293,36.097445,140.09963505,university_student,1505,university,1505,36.114754675,140.10441674999998,Susceptible,Normal,idle,0.41,False
2057,M,38,36.08681575,140.11398157500003,restaurant,33,938,apartments,919,36.102130149999994,140.0989045,medical_doctor,31,hospital,31,36.08728615,140.1144638,Susceptible,Normal,idle,0.07,False
3757,M,49,36.100536842857146,140.10068027857142,apartments,860,634,apartments,860,36.100536842857146,140.10068027857142,salaryman,720,office,720,36.08641035,140.10562405000002,Susceptible,Normal,idle,0.05,False
435,F,7,36.095640425,140.10864089999998,apartments,1357,1332,apartments,1357,36.095640425,140.10864089999998,student,1766,school,1766,36.0830671,140.11150469999998,Susceptible,Normal,idle,0.67,False
1563,F,49,36.0928362,140.10541880000002,residential,517,211,residential,517,36.0928362,140.10541880000002,university_student,1497,university,1497,36.115445050000005,140.103670775,Susceptible,Normal,idle,0.64,False
702,F,56,36.0826372,140.114905625,apartments,183,2107,apartments,183,36.0826372,140.114905625,university_student,542,university,542,36.109671045000006,140.10090593,Susceptible,Normal,going home,0.34,False
1350,M,40,36.1004469,140.100013075,apartments,861,2867,apartments,861,36.1004469,140.100013075,university_student,643,university,643,36.09710231666667,140.10059471666662,Susceptible,Normal,idle,0.59,False
1241,F,21,36.1142425,140.092205325,residential,1648,1996,residential,1648,36.1142425,140.092205325,university_student,1123,university,1123,36.10280301666666,140.10207516666668,Susceptible,Normal,idle,0.09,False
1998,F,52,36.0867249,140.10234823333334,apartments,410,1306,apartments,410,36.0867249,140.10234823333334,university_student,71,university,71,36.083483300000005,140.10741871666667,Susceptible,Normal,idle,0.08,False
794,M,29,36.098918425,140.101361725,apartments,1175,3148,apartments,1175,36.098918425,140.101361725,university_student,543,university,543,36.109454025,140.10053325,Susceptible,Normal,idle,0.64,False
4133,F,33,36.086375724999996,140.1016175,apartments,367,2725,apartments,367,36.086375724999996,140.1016175,salaryman,1513,office,1513,36.113669924999996,140.11446665,Susceptible,Normal,idle,0.26,False
630,M,42,36.094227375,140.10011517499998,apartments,1759,1073,apartments,1759,36.094227375,140.10011517499998,university_student,176,university,176,36.1092646,140.09951885,Susceptible,Normal,idle,0.39,False
4309,M,56,36.09882795,140.1011257,apartments,1174,773,apartments,1174,36.09882795,140.1011257,salaryman,669,office,669,36.081559575,140.11662415,Susceptible,Normal,idle,0.31,False
1911,F,58,36.09529935,140.10685585,restaurant,803,1912,apartments,856,36.078225583333335,140.1195186,university_student,539,university,539,36.11185183333333,140.09987888333333,Susceptible,Normal,idle,0.46,False
305,M,4,36.08891235,140.11215607500003,apartments,770,2080,apartments,770,36.08891235,140.11215607500003,student,711,school,711,36.085457175,140.11027995,Susceptible,Normal,idle,0.56,False
608,M,27,36.0816418,140.11787550000003,apartments,99,3250,apartments,99,36.0816418,140.11787550000003,university_student,1502,university,1502,36.11518026666667,140.10355018333334,Susceptible,Normal,idle,0.03,False
4474,F,37,36.099517500000005,140.10001255,apartments,532,2002,apartments,532,36.099517500000005,140.10001255,salaryman,435,office,435,36.09807986842105,140.10359668421052,Susceptible,Normal,idle,0.17,False
1703,M,40,36.08633955,140.0997288,residential,187,108,residential,187,36.08633955,140.0997288,university_student,71,university,71,36.083483300000005,140.10741871666667,Susceptible,Normal,idle,0.25,False
2956,M,63,36.11848122,140.09753701999998,apartments,1023,3200,apartments,1023,36.11848122,140.09753701999998,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.0,False
1728,M,22,36.098411325,140.1009966,apartments,1182,1414,apartments,1182,36.098411325,140.1009966,university_student,548,university,548,36.11112347333333,140.10128594,Susceptible,Normal,idle,0.19,False
4343,M,38,36.08441835,140.09932605,house,264,1288,house,264,36.08441835,140.09932605,salaryman,435,office,435,36.09807986842105,140.10359668421052,Susceptible,Normal,idle,0.17,False
2260,M,35,36.089670325,140.10055515,residential,426,2027,residential,426,36.089670325,140.10055515,university_professor ,567,university,567,36.1125705,140.1018409,Susceptible,Normal,idle,0.65,False
2910,M,27,36.10784579285714,140.10670113571427,apartments,1427,774,apartments,1427,36.10784579285714,140.10670113571427,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.69,False
1046,M,56,36.106919516666665,140.10722995,apartments,1433,667,apartments,1433,36.106919516666665,140.10722995,university_student,1501,university,1501,36.115279107142854,140.1038437357143,Susceptible,Normal,idle,0.65,False
4421,F,67,36.11203079999999,140.11069356666667,residential,1389,3057,residential,1389,36.11203079999999,140.11069356666667,salaryman,638,office,638,36.1042548,140.105658925,Susceptible,Normal,idle,0.38,False
2176,M,30,36.098754,140.0998902,apartments,1333,1712,apartments,1333,36.098754,140.0998902,teacher,1765,school,1765,36.082396116666665,140.11157053333332,Susceptible,Normal,idle,0.12,False
4512,M,40,36.106987233333335,140.10663941666667,apartments,1431,1176,apartments,1431,36.106987233333335,140.10663941666667,salaryman,83,office,83,36.0806263,140.11017346666668,Susceptible,Normal,idle,0.24,False
886,F,33,36.09529935,140.10685585,restaurant,803,1383,residential,746,36.11693453095238,140.0987281214286,university_student,1494,university,1494,36.115638450000006,140.103713675,Susceptible,Normal,idle,0.52,False
776,F,29,36.0900744,140.112230075,apartments,768,2440,apartments,768,36.0900744,140.112230075,university_student,554,university,554,36.111820407692306,140.1021732076923,Susceptible,Normal,idle,0.27,False
2629,M,35,36.09564615,140.10784843333334,apartments,1353,902,apartments,1353,36.09564615,140.10784843333334,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.38,False
3554,F,48,36.086543825,140.11755705,apartments,795,77,apartments,795,36.086543825,140.11755705,retailer,1008,retail,1008,36.110011425,140.10959457500002,Susceptible,Normal,idle,0.13,False
669,M,36,36.0846528,140.10268357500001,apartments,405,580,apartments,405,36.0846528,140.10268357500001,university_student,1494,university,1494,36.115638450000006,140.103713675,Susceptible,Normal,idle,0.66,False
79,M,17,36.0878494375,140.100987075,apartments,1654,1450,apartments,1654,36.0878494375,140.100987075,student,1765,school,1765,36.082396116666665,140.11157053333332,Susceptible,Normal,idle,0.14,False
251,M,8,36.090754849999996,140.10590018333335,apartments,115,2206,apartments,115,36.090754849999996,140.10590018333335,student,128,school,128,36.084655516666665,140.10911860000002,Susceptible,Normal,idle,0.6,False
2773,M,59,36.101295325,140.0999841,apartments,956,2249,apartments,956,36.101295325,140.0999841,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.35,False
1789,F,28,36.105728383333336,140.10806165,apartments,1468,2336,apartments,1468,36.105728383333336,140.10806165,university_student,174,university,174,36.108799375,140.09981975,Susceptible,Normal,going home,0.65,False
3489,M,27,36.102551425,140.09971207499999,apartments,982,1939,apartments,982,36.102551425,140.09971207499999,retailer,1629,retail,1629,36.080402925,140.11653137499997,Susceptible,Normal,idle,0.33,False
2979,F,61,36.105997650000006,140.10556205,apartments,1040,719,apartments,1040,36.105997650000006,140.10556205,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.03,False
1319,F,25,36.08681575,140.11398157500003,restaurant,33,2034,apartments,382,36.0871365,140.100931325,university_student,504,university,504,36.11075088636364,140.09938451818184,Susceptible,Normal,idle,0.44,False
766,F,50,36.106851633333335,140.10435015,apartments,1053,1309,apartments,1053,36.106851633333335,140.10435015,university_student,438,university,438,36.11031025500001,140.10029535000004,Susceptible,Normal,idle,0.04,False
3288,F,69,36.087970625000004,140.101383375,apartments,821,2712,apartments,821,36.087970625000004,140.101383375,retailer,1012,retail,1012,36.112082674999996,140.1126651,Susceptible,Normal,idle,0.09,False
2750,F,60,36.09418461250001,140.1050828125,residential,143,1756,residential,143,36.09418461250001,140.1050828125,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.13,False
1690,F,34,36.08681575,140.11398157500003,restaurant,33,617,apartments,1710,36.099344,140.0973518,university_student,539,university,539,36.11185183333333,140.09987888333333,Susceptible,Normal,idle,0.43,False
1959,M,43,36.0900744,140.112230075,apartments,768,2966,apartments,768,36.0900744,140.112230075,university_student,1526,university,1526,36.104091116666666,140.10056981666665,Susceptible,Normal,idle,0.31,False
4073,F,32,36.081911,140.1078224,restaurant,86,1587,apartments,1604,36.09658455,140.0965894,salaryman,1254,office,1254,36.11187495,140.1113097,Susceptible,Normal,idle,0.25,False
2834,F,44,36.09351706666667,140.09285643333337,apartments,1550,1754,apartments,1550,36.09351706666667,140.09285643333337,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.43,False
2482,F,27,36.096013225,140.10828784999998,apartments,1352,1538,apartments,1352,36.096013225,140.10828784999998,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.38,False
4347,M,36,36.090141925,140.11263175,apartments,774,2530,apartments,774,36.090141925,140.11263175,salaryman,693,office,693,36.078788775,140.1154126,Susceptible,Normal,idle,0.33,False
2469,F,42,36.0956196,140.1080686,apartments,1354,2900,apartments,1354,36.0956196,140.1080686,salaryman_outside_city,10,train_station,10,36.082676766666665,140.11130317777778,Susceptible,Normal,idle,0.52,False
2189,F,40,36.105202750000004,140.10700490000002,apartments,1481,1724,apartments,1481,36.105202750000004,140.10700490000002,teacher,199,school,199,36.07884275,140.09568954999997,Susceptible,Normal,idle,0.24,False
4227,M,45,36.107560462500004,140.1061793125,apartments,1421,949,apartments,1421,36.107560462500004,140.1061793125,salaryman,694,office,694,36.081223675,140.11699249999998,Susceptible,Normal,idle,0.48,False
1697,F,53,36.08108415,140.11849035,apartments,659,2996,apartments,659,36.08108415,140.11849035,university_student,567,university,567,36.1125705,140.1018409,Susceptible,Normal,idle,0.68,False
3799,M,42,36.08681575,140.11398157500003,restaurant,33,559,apartments,102,36.07899194166667,140.1161241,salaryman,180,office,180,36.08166255,140.110276725,Susceptible,Normal,idle,0.36,False
